source,scope,year,doi,method_auto,method_verified,method_basis,methods_mentioned,oa_rep,oa_max,kappa,sensor,res_m,region,validation,validation_evidence,validation_auto,oa_snippet,file,n_val,n_val_snippet,eligible,eligibility_reason,method_audit_note,multi_method,f1_scan,f1_verified,iou_scan,producers_acc_scan,users_acc_scan,f1_in_s8_subset,oa_unverified
downloaded,rice,2020,10.3390/plants9050559,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,76.62,76.62,,?,,Iran,random CV/split,,random CV/split,overall accuracy of 76.62%,plants-09-00559-v2,,,0,"Ground-based stereo computer-vision weed classification, not satellite paddy mapping (dasun M2)",,1,,,,,,,
downloaded,rice,2015,10.3390/rs70403467,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,93.4,93.4,0.9168,Landsat,5,China,random CV/split,,random CV/split,overall accuracy of 93.40%,remotesensing-07-03467,,,1,,,1,,,69.03,,,,
downloaded,crop-classification,2015,10.3390/rs71215804,Object-Based,,body,Object-Based|Phenology/Threshold,74.8,83.5,,Landsat,30,,random CV/split,,random CV/split,overall accuracy of the Globcover-2009 was reported as 70.7%,remotesensing-07-15804,,,0,"Spatial accuracy assessment of existing global land-cover products, not an original satellite mapping of paddy rice or crops; recorded OA is a GLC product's reported accuracy (Globcover-2009)",,1,,,,,,,
downloaded,rice,2015,10.3390/rs71215808,Phenology/Threshold,,abstract,Phenology/Threshold,85.3,85.3,0.74,Sentinel-1,150,Vietnam,ground/field reference,,ground/field reference,overall accuracy of 85.3%,remotesensing-07-15808,,,1,,,0,,,,,80.3,,
downloaded,rice,2016,10.3390/rs8010019,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,74.9,74.9,,Landsat,250,USA,ground/field reference,,ground/field reference,overall accuracy is 74.9%,remotesensing-08-00019-v2,,,1,,,1,,,,,,,
downloaded,crop-classification,2016,10.3390/rs8040320,Random Forest/SVM,,body,Random Forest/SVM|Object-Based|Phenology/Threshold,70.42,76.82,0.63,MODIS,25,Korea,ground/field reference,,ground/field reference,Overall accuracy: 70.42%,remotesensing-08-00320-v2,906,906 reference pixels,1,,,1,,,,,,,
downloaded,crop-classification,2016,10.3390/rs8080684,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,87.5,89,,Sentinel-2,30,China,ground/field reference,,ground/field reference,overall accuracy reaches at least 86%,remotesensing-08-00684,,,1,,,1,,,,,,,
downloaded,rice,2018,10.3390/rs10081200,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,90,90,,Sentinel-2,5,USA,random CV/split,,random CV/split,overall accuracy was approximately 90%,remotesensing-10-01200-v2,,,1,,"F1 and OA snippet duplicated from 10.3390/rs10111840 (a different study); F1 cleared, OA flagged unverified pending re-extraction",1,,,48,96.22,,,1
downloaded,crop-classification,2018,10.3390/rs10111675,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,82,95,0.687,Sentinel-1,3.3,USA,random CV/split,,random CV/split,overall accuracy of 82%,remotesensing-10-01675-v2,,,1,,,1,,,,,,,
downloaded,rice,2018,10.3390/rs11010035,Phenology/Threshold,,abstract,Object-Based|Phenology/Threshold,84.41,88.83,0.75,Sentinel-2,30,China,random CV/split,,random CV/split,overall accuracy > 80%,remotesensing-11-00035,2015,2015 Validation Samples,1,,,1,,,,,88.14,,
downloaded,crop-classification,2019,10.3390/rs11020185,Random Forest/SVM,,abstract,Foundation Model|Random Forest/SVM|Object-Based|Phenology/Threshold,89.6,89.6,,SPOT,1,USA,,Auto label spatial/independent was a false positive: only mention of spatial cross-validation is a reference-list citation to the sperrorest package.,spatial/independent,overall accuracy of KF and MC at 89.6%,remotesensing-11-00185,,,1,,,1,,,,,,,
downloaded,rice,2019,10.3390/rs11101235,Phenology/Threshold,,abstract,Object-Based|Phenology/Threshold,91,91,0.83,Sentinel-2,30,USA,random CV/split,,random CV/split,overall accuracy of 91%,remotesensing-11-01235,,,1,,,1,,,,,,,
downloaded,rice,2020,10.3390/rs12203400,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,75.8,80.6,0.65,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 80.6%,remotesensing-12-03400-v2,,,1,,,1,,,,,,,
downloaded,rice,2021,10.3390/rs13224666,Object-Based,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.42,91.77,,Sentinel-2,0.5,China,ground/field reference,,ground/field reference,overall accuracy of 91.77%,remotesensing-13-04666,,,1,,,1,,,,,,,
downloaded,rice,2022,10.3390/rs14081823,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,89.9,89.9,,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 89.90%,remotesensing-14-01823,,,1,,,1,,,,,,,
downloaded,rice,2022,10.3390/rs14081875,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95.95,95.95,0.92,Sentinel-2,10,Indonesia,random CV/split,,random CV/split,overall accuracy of 95.95%,remotesensing-14-01875-v2,,,1,,,1,,,,,98.9,,
downloaded,rice,2022,10.3390/rs14225727,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.7,92.7,0.92,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 92.7%,remotesensing-14-05727,,,1,,,1,100,,85,,,,
downloaded,rice,2023,10.3390/rs15041034,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.39,93,,Sentinel-2,16,USA,random CV/split,,random CV/split,overall accuracy greater than 93%,remotesensing-15-01034,,,1,,,1,,,,,,,
downloaded,rice,2023,10.3390/rs15112785,Random Forest/SVM,,abstract,Foundation Model|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.8,95.4,0.878,Sentinel-2,10,China,,,,overall accuracy is more than 95%,remotesensing-15-02785,,,1,,,1,91.3,91.3,,,,1,
downloaded,rice,2023,10.3390/rs15112794,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,92.85,95.44,,Sentinel-2,10,China,ground/field reference,,ground/field reference,Overall accuracy = 95.44%,remotesensing-15-02794-v2,,,1,,,1,100,,,,100,,
downloaded,rice,2023,10.3390/rs15164055,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94,94,,Sentinel-2,0.54,China,random CV/split,,random CV/split,overall accuracy exceeded 85%,remotesensing-15-04055,,,1,,,1,88,,,,,,
downloaded,rice,2024,10.3390/rs16030440,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,93.18,93.18,0.81,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracies of 90.67%,remotesensing-16-00440,,,1,,,1,,,54,,,,
downloaded,rice,2024,10.3390/rs16071305,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,98.38,98.38,,Sentinel-2,0.75,China,ground/field reference,,ground/field reference,overall accuracy was greater than 85%,remotesensing-16-01305,400,400 validation samples,1,,,1,,,54,,,,
downloaded,crop-classification,2024,10.3390/rs16142653,Random Forest/SVM,,abstract,Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,87.5,90,,Sentinel-2,,,random CV/split,,random CV/split,OA of 90%,remotesensing-16-02653,,,1,,,1,100,,,,,,
downloaded,rice,2024,10.3390/rs16173180,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,84.58,84.72,,Sentinel-2,10,USA,ground/field reference,,ground/field reference,overall accuracy over all investigated states and union territories was 84.72%,remotesensing-16-03180,,,1,,,1,,,,,,,
downloaded,crop-classification,2024,10.3390/rs16173197,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,81,85.42,,Sentinel-2,,China,ground/field reference,,ground/field reference,Overall Accuracy) over 81%,remotesensing-16-03197,,,1,,,1,100,78.5,52,,,1,
downloaded,rice,2024,10.3390/rs16193657,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,94,99,,Sentinel-2,3,Nigeria,ground/field reference,,ground/field reference,overall accuracy of between 93%,remotesensing-16-03657,,,1,,,1,97,,,,,,
downloaded,rice,2024,10.3390/rs17010039,CNN/Deep Learning,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95.44,98.88,,Sentinel-2,30,China,ground/field reference,,ground/field reference,overall accuracy of 92%,remotesensing-17-00039,3967,3967 samples for validation,1,,,1,,,,,,,
downloaded,crop-classification,2025,10.3390/rs17111816,Attention/Transformer,,body,Attention/Transformer|RNN/LSTM|CNN/Deep Learning,76.77,90.85,0.78,?,,China,random CV/split,,random CV/split,OA was as high as 90.85%,remotesensing-17-01816-v2,,,1,,,1,,,,,,,
downloaded,rice,2025,10.3390/rs17111871,CNN/Deep Learning,,abstract,Foundation Model|Attention/Transformer|CNN/Deep Learning|Object-Based|Phenology/Threshold,90,92.12,,Sentinel-2,2,China,random CV/split,,random CV/split,OA = 87.89%,remotesensing-17-01871,,,1,,,1,92.12,90,91.29,,,1,
downloaded,rice,2026,10.3390/rs18081183,Random Forest/SVM,,body,Random Forest/SVM|Phenology/Threshold,92.5,95,,Sentinel-2,6,Japan,random CV/split,,random CV/split,overall accuracy of 90%,remotesensing-18-01183-v2,,,1,,,1,,,100,,,,
downloaded,crop-classification,2026,10.3390/rs18081234,CNN/Deep Learning,,abstract,Foundation Model|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,82.55,90,,Sentinel-2,,Iran,ground/field reference,,ground/field reference,OA of 79.2%,remotesensing-18-01234,,,1,,,1,92,,40,,,,
downloaded,crop-classification,2025,10.1007/s10708-025-11468-5,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,91.11,91.78,0.8973,Sentinel-2,20,China,ground/field reference,,ground/field reference,OA = 90.43%,s10708-025-11468-5,,,1,,,1,97,91,,100,100,1,
downloaded,rice,2025,10.1038/s41597-025-05374-1,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,89.94,94.74,,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy of 88.85%,s41597-025-05374-1,,,1,,,1,,,,88.52,89.88,,
downloaded,rice,2025,10.1038/s41597-025-05722-1,Phenology/Threshold,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,98,98,0.87,Sentinel-2,5,USA,random CV/split,,random CV/split,overall accuracy of 0.98,s41597-025-05722-1,58885,"n = 58,885) shows an overall accuracy",1,,,1,100,87.9,56,,,1,
downloaded,crop-classification,2026,10.1038/s41597-026-06693-7,Phenology/Threshold,,body,Phenology/Threshold,91,91,,Sentinel-1,30,USA,ground/field reference,,ground/field reference,"overall accuracies, 91.00%",s41597-026-06693-7,16000,"16,000 ground-truth points",1,,,0,,,41,,,,
downloaded,rice,2022,10.1038/s41598-022-17454-y,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,89,96,,Sentinel-2,10,Thailand,random CV/split,,random CV/split,overall accuracies were found to be 96%,s41598-022-17454-y,,,1,,,1,,,100,,,,
downloaded,crop-classification,2025,10.1038/s41598-025-04765-z,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,86.7,86.7,,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy is as high as 86.7%,s41598-025-04765-z,,,1,,,1,,,32,,,,
downloaded,crop-classification,2025,10.1038/s41598-025-23336-w,CNN/Deep Learning,,abstract,Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,96.27,96.33,0.9633,Sentinel-2,10,Iran,random CV/split,,random CV/split,overall accuracy was 94.19%,s41598-025-23336-w,,,1,,,1,96.41,,,,,,
downloaded,crop-classification,2023,10.1007/s41651-023-00152-2,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,89.15,94.03,0.91,Sentinel-2,10,,random CV/split,,random CV/split,OA of 89.15%,s41651-023-00152-2,,,1,,,1,,,,93.92,100,,
downloaded,crop-classification,2026,10.1007/s41976-026-00288-x,Phenology/Threshold,,body,Phenology/Threshold,84,84,,Sentinel-2,10,,ground/field reference,,ground/field reference,overall accuracy of 84.0%,s41976-026-00288-x,,,1,,,0,,,,,,,
downloaded,rice,2025,10.1038/s43247-025-02490-z,Phenology/Threshold,,body,Phenology/Threshold,89,89,,Landsat,30,Vietnam,,,,overall accuracy of 89%,s43247-025-02490-z,,,1,,,0,,,30,79,79,,
downloaded,rice,2018,10.3390/s18072172,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,92.93,92.93,0.9293,Sentinel-2,10,China,random CV/split,,random CV/split,overall accuracy and kappa coefﬁcient were 92.93%,sensors-18-02172,,,0,"Vegetation index for heavy-metal stress-level discrimination, not extent/type mapping",,1,,,,,,,
downloaded,crop-classification,,,Phenology/Threshold,,abstract,Phenology/Threshold,83.87,83.87,0.7824,Sentinel-2,,Indonesia,,,,overall accuracy of 83.87%,"sriatmaja,+43.+Bangun+12335-AAP",,,1,,,0,,,,,,,
downloaded,rice,2018,10.1080/01431161.2018.1441569,Phenology/Threshold,,abstract,Object-Based|Phenology/Threshold,96.5,96.5,,Landsat,0.3,Italy,random CV/split,,random CV/split,OA = 96.5%,stroppiana2018,,,0,"Early-season weed mapping from UAV imagery, not paddy-extent mapping",,1,,,,,,,
downloaded,rice,2018,10.3390/su10072570,Phenology/Threshold,,abstract,Object-Based|Phenology/Threshold,90,90,,Landsat,30,USA,random CV/split,,random CV/split,overall accuracy of the paddy ﬁelds was higher than 90%,sustainability-10-02570,2016,2016 test samples,1,,,1,,,,,,,
downloaded,rice,2019,10.3390/su11195369,Phenology/Threshold,,body,Phenology/Threshold,88,90,0.76,Sentinel-2,,USA,random CV/split,,random CV/split,overall accuracy of the rice-cropping area was 86%,sustainability-11-05369,,,1,,,0,,,,,,,
downloaded,rice,2011,10.5589/m11-020,Phenology/Threshold,,body,Phenology/Threshold,89,89,,Landsat,30,USA,ground/field reference,,ground/field reference,overall accuracy of 89%,torbick2011,320,320 validation points,1,,,0,,,,,,,
gapfill,rice,2024,10.62146/ijecbe.v2i3.57,CNN/Deep Learning,,manual,CNN/Deep Learning,87.5,91,,?,,Indonesia,,,,"overall accuracy results (%) were 86.5, 87.5 and 91.0 for 2016, 2017, 2018",GF_10_62146_ijecbe_v2i3_57,,,1,,,0,100,,95.3,,,,
gapfill-oa,rice,2024,10.1007/s10661-024-12419-2,CNN/Deep Learning,,body,CNN/Deep Learning,82,86,,Sentinel-1,,USA,ground/field reference,,ground/field reference,OA = 86%,GF_10_1007_s10661_024_12419_2,,,1,,,0,,,,,,,
gapfill-oa,rice,2025,10.1007/s41976-025-00229-0,Object-Based,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,85.5,87,0.84,Sentinel-2,10,Pakistan,random CV/split,,random CV/split,overall accuracy for crop maps was reported greater than 84%,GF_10_1007_s41976_025_00229_0,,,1,,,1,,,,,,,
gapfill-oa,rice,2020,10.35741/issn.0258-2724.55.2.61,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,73.9,73.9,0.7,Sentinel-2,10,Vietnam,random CV/split,,random CV/split,overall accuracy of 73.9%,GF_10_35741_issn_0258_2724_55_2_61,,,1,,,1,,,,,,,
gapfill-oa,rice,2025,10.4081/jae.2025.1698,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,88,88,0.93,Sentinel-2,16,China,random CV/split,,random CV/split,overall accuracy of 88%,GF_10_4081_jae_2025_1698,,,1,,,1,,,,,,,
wos,rice,2026,10.1080/17538947.2026.2625542,Phenology/Threshold,,abstract,Transfer/Pre-trained|Attention/Transformer|CNN/Deep Learning|Object-Based|Phenology/Threshold,99.24,99.24,,Sentinel-2,10,China,spatial/independent,Dataset partitioned by spatial blocks to mitigate spatial leakage.,spatial/independent,OA of 99.24%,10.3390_agriculture16040459,,,1,,,1,,,,,,,
wos,rice,2024,10.1007/s12524-024-02025-7,RNN/LSTM,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,99.12,99.92,0.94,Sentinel-2,,,ground/field reference,,ground/field reference,Overall Accuracy (OA)(up to 99.11%,10.1007_s12524-024-02025-7,,,1,,,1,,,,,,,
wos,rice,2016,10.1007/s11707-016-0545-8,Phenology/Threshold,,abstract,Phenology/Threshold,98.9,98.9,0.976,Landsat,,USA,,Auto spatial label not confirmed on full-text re-read; demoted.,spatial/independent,overall accuracy was 98.9%,10.1007_s11707-016-0545-8,,,1,,,0,,,,,,,
wos,rice,2025,10.3390/rs17193356,CNN/Deep Learning,,abstract,Transfer/Pre-trained|Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,98.3,98.3,,Sentinel-2,0.3,China,random CV/split,,random CV/split,overall accuracy of 98.3%,10.3390_rs17193356,,,1,,,1,,,,,,,
wos,crop-classification,2024,10.3390/rs16214099,Attention/Transformer,,abstract,Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,98.14,99.44,,,,China,random CV/split,,random CV/split,overall accuracy of 98.14%,10.3390_rs16214099,,,1,,,1,,,,,,,
wos,rice,2006,10.1080/01431160500239172,Phenology/Threshold,,body,Phenology/Threshold,98,98,0.9838,RADARSAT,,India,ground/field reference,,ground/field reference,overall accuracy was found to be more than 98%,10.1080_01431160500239172,,,1,,,0,,,,,,,
wos,rice,2025,10.3390/agriculture15070706,Attention/Transformer,,abstract,Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,97.85,98.33,,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy (OA) of 98.33%,10.3390_agriculture15070706,,,1,,,1,,,,,,,
wos,rice,2023,10.1016/j.compag.2023.107714,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,97.6,97.6,0.976,Sentinel-2,16,China,random CV/split,,random CV/split,overall accuracy of 74.4%,10.1016_j.compag.2023.107714,2799,2799 verification samples,1,,,1,,,,100,99.5,,
wos,rice,2011,10.5589/m11-025,Random Forest/SVM,,body,Random Forest/SVM|Object-Based|Phenology/Threshold,97.6,99,,Landsat,,China,ground/field reference,,ground/field reference,overall accuracy of 96.2%,10.5589_m11-025,,,1,,,1,,,,,,,
wos,rice,2022,10.1007/s12524-022-01553-4,Random Forest/SVM,,abstract,Random Forest/SVM|Object-Based|Phenology/Threshold,97.3,97.3,,Sentinel-1,,India,ground/field reference,,ground/field reference,overall accuracy of rice crop classiﬁcation for VH and VV is 97.30%,10.1007_s12524-022-01553-4,,,1,,,1,,,,,,,
wos,rice,2012,10.1080/01431161.2011.642018,Phenology/Threshold,,body,Phenology/Threshold,97,98.5,0.95,RADARSAT,,India,ground/field reference,,ground/field reference,overall accuracy of 98.5%,10.1080_01431161.2011.642018,,,1,,,0,,,,,,,
wos,rice,2021,10.1088/1748-9326/abfac0,Phenology/Threshold,,body,Phenology/Threshold,97,97,0.92,Landsat,30,USA,ground/field reference,,ground/field reference,OA = 97%,10.1088_1748-9326_abfac0,,,1,,,0,,,,,,,
wos,rice,2026,10.1007/s10333-026-01060-z,RNN/LSTM,,abstract,Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,96.8,97.5,0.97,Sentinel-2,10,Indonesia,random CV/split,,random CV/split,OA = 95.8%,10.1007_s10333-026-01060-z,,,1,,,1,,,,,,,
wos,rice,2008,10.1007/s10596-007-9057-7,Attention/Transformer,,body,Attention/Transformer|Phenology/Threshold,96.67,96.67,,Landsat,,China,ground/field reference,,ground/field reference,overall accuracy of Discrete Rough Set + RSKC (96.67%,10.1016_j.jag.2008.01.004,,,1,,,1,,,,,,,
wos,rice,2020,10.3390/agriculture10100465,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,96.5,98,,Landsat,1,Taiwan,random CV/split,,random CV/split,overall accuracy is 97%,10.3390_agriculture10100465,,,1,,,1,,,,,,,
wos,crop-classification,2022,10.1016/j.agwat.2022.107642,Phenology/Threshold,,abstract,Phenology/Threshold,96,96,,Sentinel-2,10,Italy,ground/field reference,,ground/field reference,overall accuracy was 96%,10.1016_j.agwat.2022.107642,61,61 reference fields,1,,,0,,,,,,,
wos,rice,2017,10.1016/j.scitotenv.2017.03.221,Phenology/Threshold,,abstract,Transfer/Pre-trained|Random Forest/SVM|Object-Based|Phenology/Threshold,95.75,96.03,0.9124,Landsat,30,USA,random CV/split,,random CV/split,overall accuracy of 95.77%,10.1016_j.scitotenv.2017.03.221,592,592 Reference sites,1,,,1,,,,,88.39,,
wos,rice,2023,10.3390/rs15040974,RNN/LSTM,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,95.73,95.73,0.9143,Sentinel-2,8,China,random CV/split,,random CV/split,overall accuracy of the rice mapping results was 95.73%,10.3390_rs15040974,,,1,,,1,,,,,,,
wos,rice,2024,10.3389/fpls.2024.1391735,Phenology/Threshold,,abstract,Random Forest/SVM|Phenology/Threshold,95.5,95.5,0.938,RADARSAT,,China,,,,overall accuracy of 95.5%,10.3389_fpls.2024.1391735,,,1,,,1,,,,,,,
wos,rice,2026,10.1080/17538947.2026.2616932,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95.23,96.97,,Sentinel-2,10,USA,random CV/split,,random CV/split,overall accuracy (OA) were 95.47%,10.1016_j.rse.2026.115255,102075,"102,075 validation samples",1,,,1,,,,,,,
wos,crop-classification,2024,10.1016/j.compag.2024.109299,Phenology/Threshold,,abstract,CNN/Deep Learning|Phenology/Threshold,95.12,95.12,,Sentinel-2,11,China,random CV/split,,random CV/split,overall accuracy of 95.12 %,10.1016_j.compag.2024.109299,30,"n = 30), a k-fold (k = 10) cross-validation",1,,,1,,,,,,,
wos,rice,2016,10.1007/s10661-015-5004-6,Phenology/Threshold,,abstract,Phenology/Threshold,95.02,95.02,0.9217,Landsat,90,USA,ground/field reference,,ground/field reference,overall accuracy of 95.02 %,10.1007_s10661-015-5004-6,,,1,,,0,,,,,,,
wos,rice,2020,10.1080/15481603.2019.1658960,Transfer/Pre-trained,,abstract,Transfer/Pre-trained|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95,95,,Landsat,,USA,,,,overall accuracy of 93.56%,10.1080_15481603.2019.1658960,,,1,,,1,,,,,,,
wos,rice,2025,10.1109/jstars.2025.3550109,Attention/Transformer,,abstract,Transfer/Pre-trained|Attention/Transformer|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95,95,,Sentinel-2,,China,random CV/split,,random CV/split,overall accuracies could reach 95%,10.1109_jstars.2025.3550109,,,1,,,1,,,,,,,
wos,rice,2020,10.3390/rs12213666,Random Forest/SVM,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,95,95,0.93,Landsat,,Taiwan,random CV/split,,random CV/split,overall accuracy of the veriﬁcation classiﬁcation is between 94–95%,10.3390_rs12213666,,,1,,,1,,,,,,,
wos,rice,2023,10.3390/s23135876,Phenology/Threshold,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.67,94.67,0.88,Sentinel-2,0.5,China,random CV/split,,random CV/split,overall accuracy is 94.67%,10.3390_s23135876,300,300 validation points,1,,,1,,,,,,,
wos,crop-classification,2009,10.2747/1548-1603.46.4.424,Phenology/Threshold,,body,Phenology/Threshold,94.65,94.65,0.88,Landsat,30,Mali,random CV/split,,random CV/split,Overall accuracy = 94.65%,10.2747_1548-1603.46.4.424,,,1,,,0,,,,,,,
wos,crop-classification,2026,10.1109/jstars.2025.3575521,CNN/Deep Learning,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.47,98.69,0.85,Sentinel-2,1,USA,random CV/split,,random CV/split,overall accuracy (OA) of 98.69%,10.1109_jstars.2025.3575521,,,1,,,1,,,,,,,
wos,rice,2024,10.3390/agronomy14030557,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.4,95.02,0.8415,Sentinel-2,10,,,,,OA of 94.4%,10.3390_agronomy14030557,,,1,,,1,,,,,,,
wos,crop-classification,2023,10.3390/rs15082001,CNN/Deep Learning,,abstract,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.15,99,,Sentinel-2,,Vietnam,random CV/split,,random CV/split,overall accuracy of the unsupervised water classiﬁcation method of 89.3%,10.3390_rs15082001,,,1,,,1,,,,,,,
wos,rice,2025,10.1109/jstars.2025.3528124,CNN/Deep Learning,,body,CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94.02,95,0.93,Sentinel-2,16,China,ground/field reference,,ground/field reference,overall accuracy and Kappa coefﬁcient were 92.47%,10.1109_jstars.2025.3528124,,,1,,,1,,,,,,,
wos,rice,2021,10.3390/agronomy11040621,Phenology/Threshold,,abstract,RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,94,94,,Sentinel-2,10,Spain,random CV/split,,random CV/split,overall accuracy of 94%,10.1038_s41597-021-00827-9,,,1,,,1,,,,,,,
wos,crop-classification,2024,10.1016/j.jag.2024.104172,CNN/Deep Learning,,abstract,Transfer/Pre-trained|Attention/Transformer|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Object-Based|Phenology/Threshold,93.9,93.9,,Sentinel-2,10,China,ground/field reference,,ground/field reference,overall accuracy (93.9 %,10.1016_j.jag.2024.104172,,,1,,,1,100,,100,100,,,
wos,rice,2012,10.2747/1548-1603.49.1.117,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,93.8,93.8,0.938,Landsat,250,Taiwan,random CV/split,,random CV/split,overall accuracy for the 2002 data was 92.9%,10.2747_1548-1603.49.1.117,,,1,,,1,,,,90,89,,
wos,rice,2021,10.1016/j.ecoinf.2021.101214,RNN/LSTM,,abstract,Transfer/Pre-trained|RNN/LSTM|CNN/Deep Learning|Random Forest/SVM|Phenology/Threshold,93.75,93.75,,Sentinel-2,30,India,,,,overall accuracies of 93.75%,10.1016_j.ecoinf.2021.101214,,,1,,,1,100,,100,,,,
wos,crop-classification,2023,10.1007/s11356-022-24504-5,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,93.5,95,,Landsat,30,Iran,random CV/split,,random CV/split,overall accuracy of more than 92%,10.1007_s11356-022-24504-5,,,1,,,1,,,,,,,
wos,rice,2013,10.1016/j.isprsjprs.2013.09.008,Random Forest/SVM,,abstract,Random Forest/SVM|Phenology/Threshold,93.2,97.9,0.885,Landsat,500,Vietnam,ground/field reference,,ground/field reference,overall accuracy of 97.9%,10.1016_j.isprsjprs.2013.09.008,,,1,,,1,,,,99.3,98.5,,
wos,rice,2016,10.5721/eujrs20164903,Transfer/Pre-trained,,body,Transfer/Pre-trained|Phenology/Threshold,93.2,93.2,0.932,Landsat,30,Vietnam,ground/field reference,,ground/field reference,overall accuracy and Kappa coefficient of 93.2%,10.5721_eujrs20164903,,,1,,,1,,,,,,,
